Id 	Name 	Group 	Rows 	Cols 	Nonzeros 	Kind 	Date 	Download File
1181 	lock_700 	HB 	700 	700 	22,175 	Structural Problem 	1980 	
1200 	Hamrle2 	Hamrle 	5,952 	5,952 	22,162 	Circuit Simulation Problem 	2004 	
1970 	IG5-11 	JGD_G5 	1,227 	1,692 	22,110 	Combinatorial Problem 	2008 	
65 	bcsstm10 	HB 	1,086 	1,086 	22,092 	Structural Problem 	1982 	
32 	bcsstk10 	HB 	1,086 	1,086 	22,070 	Structural Problem 	1982 	
2028 	ch7-7-b2 	JGD_Homology 	7,350 	882 	22,050 	Combinatorial Problem 	2008 	
2881 	Plants_10NN 	ML_Graph 	1,600 	1,600 	21,930 	Undirected Weighted Graph 	2020 	
1839 	sctap1-2c 	Meszaros 	3,390 	7,458 	21,854 	Linear Programming Problem Sequence 	2004 	
22 	bcspwr10 	HB 	5,300 	5,300 	21,842 	Power Network Problem 	1981 	
1538 	c-19 	Schenk_IBMNA 	2,327 	2,327 	21,817 	Optimization Problem 	2006 	
1754 	primagaz 	Meszaros 	1,554 	10,836 	21,665 	Linear Programming Problem 	2004 	
2019 	ch6-6-b3 	JGD_Homology 	5,400 	2,400 	21,600 	Combinatorial Problem 	2008 	
2020 	ch6-6-b4 	JGD_Homology 	4,320 	5,400 	21,600 	Combinatorial Problem 	2008 	
823 	utm1700b 	TOKAMAK 	1,700 	1,700 	21,509 	Electromagnetics Problem 	1996 	
1955 	Franz2 	JGD_Franz 	4,032 	4,480 	21,504 	Combinatorial Problem 	2008 	
339 	bcsstk34 	Boeing 	588 	588 	21,418 	Structural Problem 	1995 	
613 	lp_cycle 	LPnetlib 	1,903 	3,371 	21,234 	Linear Programming Problem 	1989 	
2883 	plantstexture_10NN 	ML_Graph 	1,599 	1,599 	21,204 	Undirected Weighted Graph 	2020 	
371 	circuit_2 	Bomhof 	4,510 	4,510 	21,199 	Circuit Simulation Problem 	2000 	
68 	bcsstm13 	HB 	2,003 	2,003 	21,181 	Computational Fluid Dynamics Problem 	1982 	
708 	lpi_ceria3d 	LPnetlib 	3,576 	4,400 	21,178 	Linear Programming Problem 		
458 	bayer07 	Grund 	3,268 	3,268 	20,963 	Chemical Process Simulation Problem 	1997 	
828 	swang1 	Wang 	3,169 	3,169 	20,841 	Semiconductor Device Problem Sequence 	1994 	
829 	swang2 	Wang 	3,169 	3,169 	20,841 	Subsequent Semiconductor Device Problem 	1994 	
200 	lshp3025 	HB 	3,025 	3,025 	20,833 	Thermal Problem 	1978 	
246 	sherman5 	HB 	3,312 	3,312 	20,793 	Computational Fluid Dynamics Problem 	1984 	
2062 	mk11-b2 	JGD_Homology 	6,930 	990 	20,790 	Combinatorial Problem 	2008 	
2311 	p2p-Gnutella08 	SNAP 	6,301 	6,301 	20,777 	Directed Graph 	2002 	
457 	bayer06 	Grund 	3,008 	3,008 	20,715 	Chemical Process Simulation Problem 	1997 	
456 	bayer05 	Grund 	3,268 	3,268 	20,712 	Chemical Process Simulation Problem 	1997 	
459 	bayer08 	Grund 	3,008 	3,008 	20,698 	Chemical Process Simulation Problem 	1997 	
1818 	large 	Meszaros 	4,282 	8,617 	20,635 	Linear Programming Problem Sequence 	2004 	
345 	bcsstm35 	Boeing 	30,237 	30,237 	20,619 	Structural Problem 	1995 	
2696 	kineticBatchReactor_1 	VDOL 	2,052 	2,052 	20,600 	Optimal Control Problem 	2015 	
1751 	pcb1000 	Meszaros 	1,565 	2,820 	20,463 	Linear Programming Problem 	2004 	
1539 	c-20 	Schenk_IBMNA 	2,921 	2,921 	20,445 	Optimization Problem 	2006 	
1211 	t3dl_e 	Oberwolfach 	20,360 	20,360 	20,360 	Duplicate Model Reduction Problem 	2004 	
2777 	CollegeMsg 	SNAP 	1,899 	1,899 	20,296 	Directed Temporal Multigraph 	2009 	
1690 	aircraft 	Meszaros 	3,754 	7,517 	20,267 	Linear Programming Problem 	2004 	
1792 	stoch_aircraft 	Meszaros 	3,754 	7,517 	20,267 	Linear Programming Problem 	2004 	
336 	rw5151 	Bai 	5,151 	5,151 	20,199 	Statistical/Mathematical Problem 	1978 	
717 	lpi_gran 	LPnetlib 	2,658 	2,525 	20,111 	Linear Programming Problem 	1993 	
810 	shyy41 	Shyy 	4,720 	4,720 	20,042 	Computational Fluid Dynamics Problem 	1994 	
244 	sherman3 	HB 	5,005 	5,005 	20,033 	Computational Fluid Dynamics Problem 	1984 	
521 	G57 	Gset 	5,000 	5,000 	20,000 	Undirected Weighted Random Graph 	1996 	
322 	olm5000 	Bai 	5,000 	5,000 	19,996 	Computational Fluid Dynamics Problem 	1994 	
508 	G45 	Gset 	1,000 	1,000 	19,980 	Undirected Random Graph 	1996 	
509 	G46 	Gset 	1,000 	1,000 	19,980 	Undirected Random Graph 	1996 	
506 	G43 	Gset 	1,000 	1,000 	19,980 	Undirected Random Graph 	1996 	
507 	G44 	Gset 	1,000 	1,000 	19,980 	Undirected Random Graph 	1996 	
510 	G47 	Gset 	1,000 	1,000 	19,980 	Undirected Random Graph 	1996 	
540 	add32 	Hamm 	4,960 	4,960 	19,848 	Circuit Simulation Problem 	1991 	
1750 	p6000 	Meszaros 	2,095 	7,967 	19,826 	Linear Programming Problem 	2004 	
2745 	spaceStation_12 	VDOL 	1,410 	1,410 	19,728 	Optimal Control Problem 	2015 	
2742 	spaceStation_9 	VDOL 	1,180 	1,180 	19,674 	Optimal Control Problem 	2015 	
67 	bcsstm12 	HB 	1,473 	1,473 	19,659 	Structural Problem 	1982 	
375 	coater1 	Brethour 	1,348 	1,348 	19,457 	Computational Fluid Dynamics Problem 	1997 	
2857 	Binaryalphadigs_10NN 	ML_Graph 	1,404 	1,404 	19,392 	Undirected Weighted Graph 	2020 	
1798 	deter4 	Meszaros 	3,235 	9,133 	19,231 	Linear Programming Problem 	2004 	
830 	wang1 	Wang 	2,903 	2,903 	19,093 	Semiconductor Device Problem Sequence 	1994 	
831 	wang2 	Wang 	2,903 	2,903 	19,093 	Subsequent Semiconductor Device Problem 	1994 	
2402 	polblogs 	Newman 	1,490 	1,490 	19,025 	Directed Multigraph 	2005 	
418 	ex21 	FIDAP 	656 	656 	18,964 	Computational Fluid Dynamics Problem 	1994 	
2744 	spaceStation_11 	VDOL 	1,364 	1,364 	18,954 	Optimal Control Problem 	2015 	
2741 	spaceStation_8 	VDOL 	1,157 	1,157 	18,945 	Optimal Control Problem 	2015 	
2059 	mk10-b3 	JGD_Homology 	4,725 	3,150 	18,900 	Combinatorial Problem 	2008 	
1633 	rdb3200l 	Bai 	3,200 	3,200 	18,880 	Computational Fluid Dynamics Problem 	1994 	
140 	eris1176 	HB 	1,176 	1,176 	18,552 	Power Network Problem 	1973 	
1865 	Chebyshev2 	Muite 	2,053 	2,053 	18,447 	Structural Problem 	2007 	
31 	bcsstk09 	HB 	1,083 	1,083 	18,437 	Structural Problem 	1982 	
734 	lhr01 	Mallya 	1,477 	1,477 	18,427 	Chemical Process Simulation Problem 	1994 	
1886 	Maragal_3 	NYPA 	1,690 	860 	18,391 	Least Squares Problem 	2008 	
1623 	mhd3200b 	Bai 	3,200 	3,200 	18,316 	Electromagnetics Problem 	1994 	
2859 	cnae9_10NN 	ML_Graph 	1,080 	1,080 	18,278 	Undirected Weighted Graph 	2020 	
2740 	spaceStation_7 	VDOL 	1,134 	1,134 	18,252 	Optimal Control Problem 	2015 	
1512 	ODLIS 	Pajek 	2,909 	2,909 	18,246 	Directed Multigraph 	2000 	
546 	g7jac010sc 	Hollinger 	2,880 	2,880 	18,229 	Economic Problem 	2001 	
545 	g7jac010 	Hollinger 	2,880 	2,880 	18,229 	Economic Problem 	2001 	
1446 	spiral 	Oberwolfach 	1,434 	1,434 	18,228 	Model Reduction Problem 	2006 	
2676 	freeFlyingRobot_4 	VDOL 	2,358 	2,358 	18,218 	Optimal Control Problem 	2015 	
609 	lp_cre_a 	LPnetlib 	3,516 	7,248 	18,168 	Linear Programming Problem 	1990 	
199 	lshp2614 	HB 	2,614 	2,614 	17,980 	Thermal Problem 	1978 	
2723 	reorientation_2 	VDOL 	1,544 	1,544 	17,910 	Optimal Control Problem 	2015 	
1360 	Si2 	PARSEC 	769 	769 	17,801 	Theoretical/Quantum Chemistry Problem 	2005 	
2739 	spaceStation_6 	VDOL 	1,111 	1,111 	17,595 	Optimal Control Problem 	2015 	
2743 	spaceStation_10 	VDOL 	1,272 	1,272 	17,478 	Optimal Control Problem 	2015 	
329 	rbsa480 	Bai 	480 	480 	17,088 	Robotics Problem 	1993 	
330 	rbsb480 	Bai 	480 	480 	17,088 	Robotics Problem 	1993 	
2116 	n4c5-b8 	JGD_Homology 	1,895 	3,635 	17,055 	Combinatorial Problem 	2008 	
1464 	Erdos02 	Pajek 	6,927 	6,927 	16,944 	Undirected Graph 	2006 	
139 	dwt_992 	HB 	992 	992 	16,744 	Structural Problem 	1980 	
2655 	LeGresley_2508 	LeGresley 	2,508 	2,508 	16,727 	Power Network Problem 	2013 	
649 	lp_pds_02 	LPnetlib 	2,953 	7,716 	16,571 	Linear Programming Problem 	1990 	
2860 	collins_15NN 	ML_Graph 	1,000 	1,000 	16,492 	Undirected Weighted Graph 	2020 	
2156 	flower_4_4 	JGD_Margulies 	1,837 	5,529 	16,466 	Combinatorial Problem 	2008 	
688 	lp_ship12l 	LPnetlib 	1,151 	5,533 	16,276 	Linear Programming Problem 		
1456 	California 	Pajek 	9,664 	9,664 	16,150 	Directed Graph 	2006 	
1766 	rosen8 	Meszaros 	520 	1,544 	16,058 	Linear Programming Problem 	2004 	
611 	lp_cre_c 	LPnetlib 	3,068 	6,411 	15,977 	Linear Programming Problem 	1990 	
219 	nos3 	HB 	960 	960 	15,844 	Structural Problem 	1982 	
2422 	ukerbe1 	AG-Monien 	5,981 	5,981 	15,704 	2D/3D Problem 	1998 	
2666 	dynamicSoaringProblem_2 	VDOL 	1,591 	1,591 	15,588 	Optimal Control Problem 	2015 	
347 	bcsstm37 	Boeing 	25,503 	25,503 	15,525 	Structural Problem 	1995 	
75 	bcsstm25 	HB 	15,439 	15,439 	15,439 	Structural Problem 	1984 	
1816 	delf 	Meszaros 	3,170 	6,654 	15,397 	Linear Programming Problem Sequence 	2004 	
198 	lshp2233 	HB 	2,233 	2,233 	15,337 	Thermal Problem 	1978 	
2738 	spaceStation_5 	VDOL 	1,019 	1,019 	15,219 	Optimal Control Problem 	2015 	
1537 	c-18 	Schenk_IBMNA 	2,169 	2,169 	15,145 	Optimization Problem 	2006 	
2006 	robot24c1_mat5 	JGD_Groebner 	404 	302 	15,118 	Combinatorial Problem 	2008 	
2007 	robot24c1_mat5_J 	JGD_Groebner 	302 	404 	15,118 	Combinatorial Problem 	2008 	
1470 	Erdos992 	Pajek 	6,100 	6,100 	15,030 	Undirected Graph 	2006 	
2079 	n2c6-b4 	JGD_Homology 	3,003 	1,365 	15,015 	Combinatorial Problem 	2008 	
2101 	n3c6-b4 	JGD_Homology 	3,003 	1,365 	15,015 	Combinatorial Problem 	2008 	
605 	lp_bnl2 	LPnetlib 	2,324 	4,486 	14,996 	Linear Programming Problem 	1989 	
657 	lp_pilot_ja 	LPnetlib 	940 	2,267 	14,977 	Linear Programming Problem 		
2190 	D_8 	JGD_SL6 	1,132 	1,271 	14,966 	Combinatorial Problem 	2008 	
1378 	Sieber 	MathWorks 	2,290 	2,290 	14,873 	Counter Example Problem 	2006 	
81 	blckhole 	HB 	2,132 	2,132 	14,872 	Structural Problem 	1983 	
2692 	hangGlider_2 	VDOL 	1,647 	1,647 	14,754 	Optimal Control Problem 	2015 	
1468 	Erdos982 	Pajek 	5,822 	5,822 	14,750 	Undirected Graph 	2006 	
324 	pde2961 	Bai 	2,961 	2,961 	14,585 	2D/3D Problem 	1982 	
1053 	adder_trans_01 	Sandia 	1,814 	1,814 	14,579 	Circuit Simulation Problem Sequence 	2003 	
1054 	adder_trans_02 	Sandia 	1,814 	1,814 	14,579 	Subsequent Circuit Simulation Problem 	2003 	
2765 	mycielskian9 	Mycielski 	383 	383 	14,542 	Undirected Graph 	2018 	
1932 	bibd_17_4 	JGD_BIBD 	136 	2,380 	14,280 	Combinatorial Problem 	2008 	
1931 	bibd_17_4b 	JGD_BIBD 	136 	2,380 	14,280 	Combinatorial Problem 	2008 	
2112 	n4c5-b4 	JGD_Homology 	2,852 	1,350 	14,260 	Combinatorial Problem 	2008 	
1466 	Erdos972 	Pajek 	5,488 	5,488 	14,170 	Undirected Graph 	2006 	
227 	orsreg_1 	HB 	2,205 	2,205 	14,133 	Computational Fluid Dynamics Problem 	1984 	
1533 	yeast 	Pajek 	2,361 	2,361 	13,828 	Undirected Graph 	2003 	
2047 	cis-n4c6-b14 	JGD_Homology 	920 	6,300 	13,800 	Combinatorial Problem 	2008 	
2123 	n4c6-b14 	JGD_Homology 	920 	6,300 	13,800 	Combinatorial Problem 	2008 	
2531 	uk 	DIMACS10 	4,824 	4,824 	13,674 	Undirected Graph 	2000 	
2737 	spaceStation_4 	VDOL 	950 	950 	13,626 	Optimal Control Problem 	2015 	
1942 	CAG_mat364 	JGD_CAG 	364 	364 	13,585 	Combinatorial Problem 	2008 	
2876 	mice_10NN 	ML_Graph 	1,077 	1,077 	13,484 	Undirected Weighted Graph 	2020 	
624 	lp_fit1d 	LPnetlib 	24 	1,049 	13,427 	Linear Programming Problem 	1990 	
659 	lp_pilotnov 	LPnetlib 	975 	2,446 	13,331 	Linear Programming Problem 	1989 	
838 	radfr1 	Zitney 	1,048 	1,048 	13,299 	Chemical Process Simulation Problem 	1997 	
2083 	n2c6-b8 	JGD_Homology 	1,470 	3,990 	13,230 	Combinatorial Problem 	2008 	
2404 	power 	Newman 	4,941 	4,941 	13,188 	Undirected Graph 	1998 	
1530 	USpowerGrid 	Pajek 	4,941 	4,941 	13,188 	Undirected Graph 	2006 	
539 	add20 	Hamm 	2,395 	2,395 	13,151 	Circuit Simulation Problem 	1991 	
723 	lpi_klein3 	LPnetlib 	994 	1,082 	13,101 	Linear Programming Problem 		
1170 	Pd 	MathWorks 	8,081 	8,081 	13,036 	Counter Example Problem 	2002 	
30 	bcsstk08 	HB 	1,074 	1,074 	12,960 	Structural Problem 	1982 	
2675 	freeFlyingRobot_3 	VDOL 	1,718 	1,718 	12,922 	Optimal Control Problem 	2015 	
197 	lshp1882 	HB 	1,882 	1,882 	12,904 	Thermal Problem 	1978 	
686 	lp_ship08l 	LPnetlib 	778 	4,363 	12,882 	Linear Programming Problem 		
2418 	grid2 	AG-Monien 	3,296 	3,296 	12,864 	2D/3D Problem 	1998 	
1196 	rajat12 	Rajat 	1,879 	1,879 	12,818 	Circuit Simulation Problem 	2004 	
1803 	fxm2-6 	Meszaros 	1,520 	2,845 	12,812 	Linear Programming Problem 	2004 	
2562 	cz1268 	CPM 	1,268 	1,268 	12,786 	2D/3D Problem 	2012 	
1507 	Kohonen 	Pajek 	4,470 	4,470 	12,731 	Directed Graph 	2002 	
2189 	D_7 	JGD_SL6 	1,270 	971 	12,714 	Combinatorial Problem 	2008 	
2210 	Trefethen_700 	JGD_Trefethen 	700 	700 	12,654 	Combinatorial Problem 	2008 	
2023 	ch7-6-b2 	JGD_Homology 	4,200 	630 	12,600 	Combinatorial Problem 	2008 	
92 	can_1072 	HB 	1,072 	1,072 	12,444 	Structural Problem 	1981 	
2191 	D_9 	JGD_SL6 	815 	1,133 	12,395 	Combinatorial Problem 	2008 	
1613 	cryg2500 	Bai 	2,500 	2,500 	12,349 	Materials Problem 	1996 	
2466 	delaunay_n11 	DIMACS10 	2,048 	2,048 	12,254 	Undirected Graph 	2011 	
2419 	grid2_dual 	AG-Monien 	3,136 	3,136 	12,224 	2D/3D Problem 	1998 	
91 	can_1054 	HB 	1,054 	1,054 	12,196 	Structural Problem 	1981 	
1506 	Journals 	Pajek 	124 	124 	12,068 	Undirected Weighted Graph 	2000 	
331 	rdb2048 	Bai 	2,048 	2,048 	12,032 	Computational Fluid Dynamics Problem 	1994 	
1632 	rdb2048_noL 	Bai 	2,048 	2,048 	12,032 	Computational Fluid Dynamics Problem 	1994 	
2055 	lutz30-23-b6 	JGD_Homology 	1,716 	3,003 	12,012 	Combinatorial Problem 	2008 	
514 	G50 	Gset 	3,000 	3,000 	12,000 	Undirected Random Graph 	1996 	
511 	G48 	Gset 	3,000 	3,000 	12,000 	Undirected Random Graph 	1996 	
512 	G49 	Gset 	3,000 	3,000 	12,000 	Undirected Random Graph 	1996 	
516 	G52 	Gset 	1,000 	1,000 	11,832 	Undirected Random Graph 	1996 	
518 	G54 	Gset 	1,000 	1,000 	11,832 	Undirected Random Graph 	1996 	
517 	G53 	Gset 	1,000 	1,000 	11,828 	Undirected Random Graph 	1996 	
515 	G51 	Gset 	1,000 	1,000 	11,818 	Undirected Random Graph 	1996 	
1895 	photogrammetry 	Luong 	1,388 	390 	11,816 	Computer Graphics/Vision Problem 	2008 	
460 	bayer09 	Grund 	3,083 	3,083 	11,767 	Chemical Process Simulation Problem 	1997 	
2334 	DK01R 	Fluorem 	903 	903 	11,766 	Computational Fluid Dynamics Problem 	2010 	
2674 	freeFlyingRobot_2 	VDOL 	1,338 	1,338 	11,600 	Optimal Control Problem 	2015 	
259 	watt_2 	HB 	1,856 	1,856 	11,550 	Computational Fluid Dynamics Problem 	1983 	
1956 	Franz3 	JGD_Franz 	1,280 	2,800 	11,520 	Combinatorial Problem 	2008 	
258 	watt_1 	HB 	1,856 	1,856 	11,360 	Computational Fluid Dynamics Problem 	1983 	
2251 	145bit 	Priebel 	1,002 	993 	11,315 	Combinatorial Problem 	2009 	
1047 	adder_dcop_64 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1036 	adder_dcop_53 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1035 	adder_dcop_52 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1034 	adder_dcop_51 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1026 	adder_dcop_43 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1025 	adder_dcop_42 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1024 	adder_dcop_41 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1023 	adder_dcop_40 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1022 	adder_dcop_39 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1021 	adder_dcop_38 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1038 	adder_dcop_55 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1020 	adder_dcop_37 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1019 	adder_dcop_36 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1018 	adder_dcop_35 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1017 	adder_dcop_34 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1016 	adder_dcop_33 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1015 	adder_dcop_32 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1033 	adder_dcop_50 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1032 	adder_dcop_49 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1014 	adder_dcop_31 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1013 	adder_dcop_30 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1012 	adder_dcop_29 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1011 	adder_dcop_28 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1010 	adder_dcop_27 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1009 	adder_dcop_26 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1008 	adder_dcop_25 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1031 	adder_dcop_48 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1007 	adder_dcop_24 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1030 	adder_dcop_47 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1006 	adder_dcop_23 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1005 	adder_dcop_22 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1004 	adder_dcop_21 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1003 	adder_dcop_20 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1001 	adder_dcop_18 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1000 	adder_dcop_17 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
999 	adder_dcop_16 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
998 	adder_dcop_15 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
997 	adder_dcop_14 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1039 	adder_dcop_56 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1040 	adder_dcop_57 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1041 	adder_dcop_58 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1037 	adder_dcop_54 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
995 	adder_dcop_12 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1028 	adder_dcop_45 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1029 	adder_dcop_46 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1042 	adder_dcop_59 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1043 	adder_dcop_60 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1044 	adder_dcop_61 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1045 	adder_dcop_62 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
985 	adder_dcop_02 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1046 	adder_dcop_63 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1048 	adder_dcop_65 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1049 	adder_dcop_66 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1050 	adder_dcop_67 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1051 	adder_dcop_68 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1052 	adder_dcop_69 	Sandia 	1,813 	1,813 	11,246 	Subsequent Circuit Simulation Problem 	2003 	
1002 	adder_dcop_19 	Sandia 	1,813 	1,813 	11,245 	Subsequent Circuit Simulation Problem 	2003 	
1027 	adder_dcop_44 	Sandia 	1,813 	1,813 	11,245 	Subsequent Circuit Simulation Problem 	2003 	
996 	adder_dcop_13 	Sandia 	1,813 	1,813 	11,245 	Subsequent Circuit Simulation Problem 	2003 	
994 	adder_dcop_11 	Sandia 	1,813 	1,813 	11,243 	Subsequent Circuit Simulation Problem 	2003 	
991 	adder_dcop_08 	Sandia 	1,813 	1,813 	11,242 	Subsequent Circuit Simulation Problem 	2003 	
992 	adder_dcop_09 	Sandia 	1,813 	1,813 	11,239 	Subsequent Circuit Simulation Problem 	2003 	
993 	adder_dcop_10 	Sandia 	1,813 	1,813 	11,232 	Subsequent Circuit Simulation Problem 	2003 	
990 	adder_dcop_07 	Sandia 	1,813 	1,813 	11,226 	Subsequent Circuit Simulation Problem 	2003 	
989 	adder_dcop_06 	Sandia 	1,813 	1,813 	11,224 	Subsequent Circuit Simulation Problem 	2003 	
1186 	rajat02 	Rajat 	1,960 	1,960 	11,187 	Circuit Simulation Problem 	2004 	
1947 	TF13 	JGD_Forest 	1,121 	1,302 	11,185 	Combinatorial Problem 	2008 	
1794 	deter0 	Meszaros 	1,923 	5,468 	11,173 	Linear Programming Problem 	2004 	
984 	adder_dcop_01 	Sandia 	1,813 	1,813 	11,156 	Subsequent Circuit Simulation Problem 	2003 	
1108 	init_adder1 	Sandia 	1,813 	1,813 	11,156 	Circuit Simulation Problem Sequence 	2003 	
986 	adder_dcop_03 	Sandia 	1,813 	1,813 	11,148 	Subsequent Circuit Simulation Problem 	2003 	
987 	adder_dcop_04 	Sandia 	1,813 	1,813 	11,107 	Subsequent Circuit Simulation Problem 	2003 	
988 	adder_dcop_05 	Sandia 	1,813 	1,813 	11,097 	Subsequent Circuit Simulation Problem 	2003 	
429 	ex32 	FIDAP 	1,159 	1,159 	11,047 	Computational Fluid Dynamics Problem 	1994 	
909 	cage8 	vanHeukelum 	1,015 	1,015 	11,003 	Directed Weighted Graph 	2003 	
836 	extr1 	Zitney 	2,837 	2,837 	10,967 	Chemical Process Simulation Problem 	1997 	
1535 	extr1b 	Zitney 	2,836 	2,836 	10,965 	Chemical Process Simulation Problem Sequence 	1994 	
710 	lpi_cplex1 	LPnetlib 	3,005 	5,224 	10,947 	Linear Programming Problem 	1993 	
2408 	email 	Arenas 	1,133 	1,133 	10,902 	Undirected Graph 	2003 	
2888 	Vehicle_10NN 	ML_Graph 	846 	846 	10,894 	Undirected Weighted Graph 	2020 	
1822 	plddb 	Meszaros 	3,069 	5,049 	10,839 	Linear Programming Problem Sequence 	2004 	
1430 	filter2D 	Oberwolfach 	1,668 	1,668 	10,750 	Model Reduction Problem 	2006 	
614 	lp_czprob 	LPnetlib 	929 	3,562 	10,708 	Linear Programming Problem 		
594 	lp_25fv47 	LPnetlib 	821 	1,876 	10,705 	Linear Programming Problem 	1978 	
1327 	rotor2 	Morandini 	791 	791 	10,685 	Structural Problem 	2006 	
196 	lshp1561 	HB 	1,561 	1,561 	10,681 	Thermal Problem 	1978 	
1619 	dwg961b 	Bai 	961 	961 	10,591 	Electromagnetics Problem 	1996 	
348 	bcsstm38 	Boeing 	8,032 	8,032 	10,485 	Structural Problem 	1995 	
